Show Name,Show Theatre,Show Type,Attendance,Gross,Performances,Date,Average Ticket Price in week
American Idiot,St. James,Musical,9358,818463,8,20/06/2010,87.4613
Billy Elliot: The Musical,Imperial,Musical,10919,1107337,8,20/06/2010,101.4138
Chicago,Ambassador,Musical,5563,437533,8,20/06/2010,78.6505
Come Fly Away,Marquis,Musical,6737,667096,8,20/06/2010,99.0197
Everyday Rapture,American Airlines,Musical,4024,213249,8,20/06/2010,52.9943
Fela!,Eugene O'Neill,Musical,7600,628783,8,20/06/2010,82.7346
Fences '10,Cort,Play,8770,1135974,8,20/06/2010,129.5295
Hair,Al Hirschfeld,Musical,7920,501436,8,20/06/2010,63.3126
In The Heights,Richard Rodgers,Musical,8339,558246,8,20/06/2010,66.944
Jersey Boys,August Wilson,Musical,9589,1070258,8,20/06/2010,111.6131
La Cage Aux Folles '10,Longacre,Musical,7316,687825,8,20/06/2010,94.0165
Lend Me A Tenor '10,Music Box,Play,4637,336475,8,20/06/2010,72.5631
Mamma Mia!,Winter Garden,Musical,9529,772589,8,20/06/2010,81.0777
Mary Poppins,New Amsterdam,Musical,12566,924739,8,20/06/2010,73.5906
Memphis,Shubert,Musical,10171,835071,8,20/06/2010,82.1031
Million Dollar Quartet,Nederlander,Musical,6603,554008,8,20/06/2010,83.9025
Next Fall,Helen Hayes,Play,2788,154207,8,20/06/2010,55.311
Next To Normal,Booth,Musical,4517,282213,8,20/06/2010,62.478
"Promises, Promises",Broadway,Musical,13589,1237426,8,20/06/2010,91.0609
Race,Ethel Barrymore,Play,4025,253436,8,20/06/2010,62.9655
Red,Golden,Play,6362,666618,8,20/06/2010,104.7812
Rock Of Ages,Brooks Atkinson,Musical,5447,421578,8,20/06/2010,77.3964
Sondheim On Sondheim,Studio 54,Musical,5310,304728,8,20/06/2010,57.3876
South Pacific,Vivian Beaumont,Musical,5839,474824,8,20/06/2010,81.3194
The Addams Family,Lunt-Fontanne,Musical,11590,1339693,8,20/06/2010,115.5904
The Lion King,Minskoff,Musical,13418,1527708,8,20/06/2010,113.8551
The Phantom Of The Opera,Majestic,Musical,10743,827332,8,20/06/2010,77.0113
West Side Story,Palace,Musical,8846,647181,8,20/06/2010,73.1609
Wicked,Gershwin,Musical,14472,1620876,8,20/06/2010,112.0008
American Idiot,St. James,Musical,10200,870640,8,27/06/2010,85.3569
Billy Elliot: The Musical,Imperial,Musical,11306,1172529,8,27/06/2010,103.7086
Chicago,Ambassador,Musical,6566,509112,8,27/06/2010,77.5376
Come Fly Away,Marquis,Musical,7035,695277,8,27/06/2010,98.8311
Everyday Rapture,American Airlines,Musical,4340,226168,8,27/06/2010,52.1124
Fela!,Eugene O'Neill,Musical,7264,588286,8,27/06/2010,80.9865
Fences '10,Cort,Play,8769,1138982,8,27/06/2010,129.8873
Hair,Al Hirschfeld,Musical,9638,712008,8,27/06/2010,73.8751
In The Heights,Richard Rodgers,Musical,8824,563124,8,27/06/2010,63.8173
Jersey Boys,August Wilson,Musical,9751,1083587,8,27/06/2010,111.1257
La Cage Aux Folles '10,Longacre,Musical,8062,747616,8,27/06/2010,92.7333
Lend Me A Tenor '10,Music Box,Play,5031,374601,8,27/06/2010,74.4586
Mamma Mia!,Winter Garden,Musical,10106,844768,8,27/06/2010,83.5907
Mary Poppins,New Amsterdam,Musical,13861,1061258,8,27/06/2010,76.5643
Memphis,Shubert,Musical,10786,923861,8,27/06/2010,85.6537
Million Dollar Quartet,Nederlander,Musical,7164,565267,8,27/06/2010,78.9038
Next Fall,Helen Hayes,Play,3044,180317,8,27/06/2010,59.2369
Next To Normal,Booth,Musical,4823,322673,8,27/06/2010,66.903
"Promises, Promises",Broadway,Musical,13699,1311246,8,27/06/2010,95.7184
Race,Ethel Barrymore,Play,3945,204944,8,27/06/2010,51.9503
Red,Golden,Play,6403,723560,8,27/06/2010,113.0033
Rock Of Ages,Brooks Atkinson,Musical,5448,464654,8,27/06/2010,85.2889
Sondheim On Sondheim,Studio 54,Musical,5982,349333,8,27/06/2010,58.3974
South Pacific,Vivian Beaumont,Musical,6551,526973,8,27/06/2010,80.4416
The Addams Family,Lunt-Fontanne,Musical,11841,1396262,8,27/06/2010,117.9176
The Lion King,Minskoff,Musical,13425,1551798,8,27/06/2010,115.5902
The Phantom Of The Opera,Majestic,Musical,11212,870182,8,27/06/2010,77.6117
West Side Story,Palace,Musical,9442,700394,8,27/06/2010,74.1786
Wicked,Gershwin,Musical,14472,1641718,8,27/06/2010,113.441
American Idiot,St. James,Musical,8546,694354,8,04/07/2010,81.249
Billy Elliot: The Musical,Imperial,Musical,11257,1061156,8,04/07/2010,94.2663
Chicago,Ambassador,Musical,5852,444009,8,04/07/2010,75.873
Come Fly Away,Marquis,Musical,5540,515296,8,04/07/2010,93.0137
Everyday Rapture,American Airlines,Musical,4332,171942,8,04/07/2010,39.6911
Fela!,Eugene O'Neill,Musical,6911,539987,8,04/07/2010,78.1344
Fences '10,Cort,Play,8779,1164529,8,04/07/2010,132.6494
In The Heights,Richard Rodgers,Musical,7450,515540,8,04/07/2010,69.2
Jersey Boys,August Wilson,Musical,9168,959230,8,04/07/2010,104.6281
La Cage Aux Folles '10,Longacre,Musical,7880,685416,8,04/07/2010,86.9817
Lend Me A Tenor '10,Music Box,Play,5914,361312,8,04/07/2010,61.0944
Mamma Mia!,Winter Garden,Musical,9913,813658,8,04/07/2010,82.0799
Mary Poppins,New Amsterdam,Musical,13633,1048442,8,04/07/2010,76.9047
Memphis,Shubert,Musical,10202,858697,8,04/07/2010,84.1695
Million Dollar Quartet,Nederlander,Musical,6133,452772,8,04/07/2010,73.8255
Next Fall,Helen Hayes,Play,4247,257274,8,04/07/2010,60.5778
Next To Normal,Booth,Musical,4784,287392,8,04/07/2010,60.0736
"Promises, Promises",Broadway,Musical,13022,1116060,8,04/07/2010,85.7057
Race,Ethel Barrymore,Play,4880,221779,8,04/07/2010,45.4465
Rock Of Ages,Brooks Atkinson,Musical,5677,413659,8,04/07/2010,72.8658
South Pacific,Vivian Beaumont,Musical,7260,523948,8,04/07/2010,72.1691
The Addams Family,Lunt-Fontanne,Musical,10415,1201155,8,04/07/2010,115.3293
The Lion King,Minskoff,Musical,13421,1583358,8,04/07/2010,117.9762
The Phantom Of The Opera,Majestic,Musical,10762,824412,8,04/07/2010,76.604
West Side Story,Palace,Musical,8428,604994,8,04/07/2010,71.7838
Wicked,Gershwin,Musical,14472,1620851,8,04/07/2010,111.9991
American Idiot,St. James,Musical,9338,768278,8,11/07/2010,82.2744
Billy Elliot: The Musical,Imperial,Musical,11123,1096207,8,11/07/2010,98.5532
Chicago,Ambassador,Musical,6377,502065,8,11/07/2010,78.7306
Come Fly Away,Marquis,Musical,5207,488217,8,11/07/2010,93.7617
Everyday Rapture,American Airlines,Musical,4929,253560,8,11/07/2010,51.4425
Fela!,Eugene O'Neill,Musical,6925,537854,8,11/07/2010,77.6684
Fences '10,Cort,Play,8760,1175626,8,11/07/2010,134.2039
In The Heights,Richard Rodgers,Musical,8140,582250,8,11/07/2010,71.5295
Jersey Boys,August Wilson,Musical,8711,938983,8,11/07/2010,107.7928
La Cage Aux Folles '10,Longacre,Musical,6938,644814,8,11/07/2010,92.9395
Lend Me A Tenor '10,Music Box,Play,4748,333346,8,11/07/2010,70.2077
Mamma Mia!,Winter Garden,Musical,10263,851495,8,11/07/2010,82.9675
Mary Poppins,New Amsterdam,Musical,12965,1022398,8,11/07/2010,78.8583
Memphis,Shubert,Musical,10449,890626,8,11/07/2010,85.2355
Million Dollar Quartet,Nederlander,Musical,5881,476470,8,11/07/2010,81.0185
Next To Normal,Booth,Musical,4999,321740,8,11/07/2010,64.3609
"Promises, Promises",Broadway,Musical,13098,1179139,8,11/07/2010,90.0244
Race,Ethel Barrymore,Play,3762,248053,8,11/07/2010,65.9365
Rock Of Ages,Brooks Atkinson,Musical,5835,481704,8,11/07/2010,82.5542
South Pacific,Vivian Beaumont,Musical,7195,530779,8,11/07/2010,73.7705
The Addams Family,Lunt-Fontanne,Musical,10597,1249291,8,11/07/2010,117.891
The Lion King,Minskoff,Musical,13425,1634367,8,11/07/2010,121.7406
The Phantom Of The Opera,Majestic,Musical,10683,857343,8,11/07/2010,80.253
West Side Story,Palace,Musical,9002,665738,8,11/07/2010,73.9545
Wicked,Gershwin,Musical,14472,1650562,8,11/07/2010,114.0521
A Little Night Music,Walter Kerr,Musical,6004,501212,8,18/07/2010,83.4797
American Idiot,St. James,Musical,10190,802418,8,18/07/2010,78.7456
Billy Elliot: The Musical,Imperial,Musical,11243,1109921,8,18/07/2010,98.7211
Chicago,Ambassador,Musical,6905,536308,8,18/07/2010,77.6695
Come Fly Away,Marquis,Musical,6169,558074,8,18/07/2010,90.4643
Fela!,Eugene O'Neill,Musical,6750,511505,8,18/07/2010,75.7785
"Harry Connick, Jr. '10",Neil Simon,Special,5761,757620,4,18/07/2010,131.5084
In The Heights,Richard Rodgers,Musical,8451,581931,8,18/07/2010,68.8594
Jersey Boys,August Wilson,Musical,9416,1035256,8,18/07/2010,109.9465
La Cage Aux Folles '10,Longacre,Musical,7428,692444,8,18/07/2010,93.2208
Lend Me A Tenor '10,Music Box,Play,5296,363100,8,18/07/2010,68.5612
Mamma Mia!,Winter Garden,Musical,10645,915829,8,18/07/2010,86.0337
Mary Poppins,New Amsterdam,Musical,13772,1138802,8,18/07/2010,82.6897
Memphis,Shubert,Musical,11062,953528,8,18/07/2010,86.1985
Million Dollar Quartet,Nederlander,Musical,5672,474929,8,18/07/2010,83.7322
Next To Normal,Booth,Musical,5042,386491,8,18/07/2010,76.6543
"Promises, Promises",Broadway,Musical,13166,1202446,8,18/07/2010,91.3296
Race,Ethel Barrymore,Play,3807,240329,8,18/07/2010,63.1282
Rock Of Ages,Brooks Atkinson,Musical,6469,530383,8,18/07/2010,81.9884
South Pacific,Vivian Beaumont,Musical,7823,603601,8,18/07/2010,77.1572
The Addams Family,Lunt-Fontanne,Musical,10977,1272985,8,18/07/2010,115.9684
The Lion King,Minskoff,Musical,13427,1624092,8,18/07/2010,120.9572
The Phantom Of The Opera,Majestic,Musical,11644,937474,8,18/07/2010,80.5113
West Side Story,Palace,Musical,9636,714413,8,18/07/2010,74.14
Wicked,Gershwin,Musical,14472,1681570,8,18/07/2010,116.1947
A Little Night Music,Walter Kerr,Musical,6044,468750,8,25/07/2010,77.5563
American Idiot,St. James,Musical,9879,806283,8,25/07/2010,81.6159
Billy Elliot: The Musical,Imperial,Musical,11305,1120204,8,25/07/2010,99.0893
Chicago,Ambassador,Musical,7409,596025,8,25/07/2010,80.4461
Come Fly Away,Marquis,Musical,6311,574485,8,25/07/2010,91.0292
Fela!,Eugene O'Neill,Musical,6928,521326,8,25/07/2010,75.2491
"Harry Connick, Jr. '10",Neil Simon,Special,8674,1139695,6,25/07/2010,131.3921
In The Heights,Richard Rodgers,Musical,8895,609769,8,25/07/2010,68.5519
Jersey Boys,August Wilson,Musical,9427,1024188,8,25/07/2010,108.6441
La Cage Aux Folles '10,Longacre,Musical,6331,586590,8,25/07/2010,92.6536
Lend Me A Tenor '10,Music Box,Play,5543,377349,8,25/07/2010,68.0767
Mamma Mia!,Winter Garden,Musical,11105,967944,8,25/07/2010,87.1629
Mary Poppins,New Amsterdam,Musical,13881,1186992,8,25/07/2010,85.512
Memphis,Shubert,Musical,11197,960594,8,25/07/2010,85.7903
Million Dollar Quartet,Nederlander,Musical,5470,458469,8,25/07/2010,83.8152
Next To Normal,Booth,Musical,4670,276145,8,25/07/2010,59.1317
"Promises, Promises",Broadway,Musical,13548,1219812,8,25/07/2010,90.0363
Race,Ethel Barrymore,Play,3787,239745,8,25/07/2010,63.3074
Rock Of Ages,Brooks Atkinson,Musical,6703,535182,8,25/07/2010,79.8422
South Pacific,Vivian Beaumont,Musical,8040,637096,8,25/07/2010,79.2408
The Addams Family,Lunt-Fontanne,Musical,10971,1300420,8,25/07/2010,118.5325
The Lion King,Minskoff,Musical,13418,1617207,8,25/07/2010,120.5252
The Phantom Of The Opera,Majestic,Musical,12620,1012071,8,25/07/2010,80.1958
West Side Story,Palace,Musical,10732,761221,8,25/07/2010,70.93
Wicked,Gershwin,Musical,14472,1707154,8,25/07/2010,117.9625
A Little Night Music,Walter Kerr,Musical,6559,430467,8,01/08/2010,65.63
American Idiot,St. James,Musical,10386,822208,8,01/08/2010,79.165
Billy Elliot: The Musical,Imperial,Musical,11236,1109588,8,01/08/2010,98.7529
Chicago,Ambassador,Musical,7346,582973,8,01/08/2010,79.3592
Come Fly Away,Marquis,Musical,6175,526565,8,01/08/2010,85.2737
Fela!,Eugene O'Neill,Musical,6744,514515,8,01/08/2010,76.2923
"Harry Connick, Jr. '10",Neil Simon,Special,6190,723455,5,01/08/2010,116.8748
In The Heights,Richard Rodgers,Musical,8935,664688,8,01/08/2010,74.3915
Jersey Boys,August Wilson,Musical,9321,1001306,8,01/08/2010,107.4247
La Cage Aux Folles '10,Longacre,Musical,7035,660053,8,01/08/2010,93.8242
Lend Me A Tenor '10,Music Box,Play,5888,401974,8,01/08/2010,68.27
Mamma Mia!,Winter Garden,Musical,11120,963375,8,01/08/2010,86.6344
Mary Poppins,New Amsterdam,Musical,13992,1193680,8,01/08/2010,85.3116
Memphis,Shubert,Musical,10018,896674,8,01/08/2010,89.5063
Million Dollar Quartet,Nederlander,Musical,5399,438233,8,01/08/2010,81.1693
Next To Normal,Booth,Musical,4728,285890,8,01/08/2010,60.4674
"Promises, Promises",Broadway,Musical,13202,1162007,8,01/08/2010,88.0175
Race,Ethel Barrymore,Play,3616,232129,8,01/08/2010,64.195
Rock Of Ages,Brooks Atkinson,Musical,7111,571896,8,01/08/2010,80.4241
South Pacific,Vivian Beaumont,Musical,7685,628794,8,01/08/2010,81.8209
The Addams Family,Lunt-Fontanne,Musical,10548,1227340,8,01/08/2010,116.3576
The Lion King,Minskoff,Musical,13420,1643193,8,01/08/2010,122.4436
The Phantom Of The Opera,Majestic,Musical,11839,957458,8,01/08/2010,80.8732
West Side Story,Palace,Musical,10576,758168,8,01/08/2010,71.6876
Wicked,Gershwin,Musical,14472,1720540,8,01/08/2010,118.8875
A Little Night Music,Walter Kerr,Musical,6729,543076,8,08/08/2010,80.7068
American Idiot,St. James,Musical,10398,817867,8,08/08/2010,78.6562
Billy Elliot: The Musical,Imperial,Musical,11151,1129644,8,08/08/2010,101.3043
Chicago,Ambassador,Musical,7255,580558,8,08/08/2010,80.0218
Come Fly Away,Marquis,Musical,6603,550169,8,08/08/2010,83.3211
Fela!,Eugene O'Neill,Musical,6410,482518,8,08/08/2010,75.2758
In The Heights,Richard Rodgers,Musical,8298,608619,8,08/08/2010,73.3453
Jersey Boys,August Wilson,Musical,9564,1025072,8,08/08/2010,107.1803
La Cage Aux Folles '10,Longacre,Musical,7046,648429,8,08/08/2010,92.028
Lend Me A Tenor '10,Music Box,Play,5786,407886,8,08/08/2010,70.4953
Mamma Mia!,Winter Garden,Musical,10971,978701,8,08/08/2010,89.208
Mary Poppins,New Amsterdam,Musical,13989,1196659,8,08/08/2010,85.5429
Memphis,Shubert,Musical,10564,923397,8,08/08/2010,87.4098
Million Dollar Quartet,Nederlander,Musical,5297,439631,8,08/08/2010,82.9962
Next To Normal,Booth,Musical,4946,307709,8,08/08/2010,62.2137
"Promises, Promises",Broadway,Musical,12972,1148946,8,08/08/2010,88.5712
Race,Ethel Barrymore,Play,3719,242320,8,08/08/2010,65.1573
Rock Of Ages,Brooks Atkinson,Musical,6873,556740,8,08/08/2010,81.0039
South Pacific,Vivian Beaumont,Musical,7193,600907,8,08/08/2010,83.5405
The Addams Family,Lunt-Fontanne,Musical,10703,1232598,8,08/08/2010,115.1638
The Lion King,Minskoff,Musical,13422,1636598,8,08/08/2010,121.934
The Phantom Of The Opera,Majestic,Musical,12061,981425,8,08/08/2010,81.3718
West Side Story,Palace,Musical,10663,777034,8,08/08/2010,72.872
Wicked,Gershwin,Musical,14472,1745925,8,08/08/2010,120.6416
A Little Night Music,Walter Kerr,Musical,6452,523674,8,15/08/2010,81.1646
American Idiot,St. James,Musical,9867,787509,8,15/08/2010,79.8124
Billy Elliot: The Musical,Imperial,Musical,11193,1108430,8,15/08/2010,99.0289
Chicago,Ambassador,Musical,7340,587660,8,15/08/2010,80.0627
Come Fly Away,Marquis,Musical,7798,581541,8,15/08/2010,74.5757
Fela!,Eugene O'Neill,Musical,6487,490372,8,15/08/2010,75.593
In The Heights,Richard Rodgers,Musical,8515,616356,8,15/08/2010,72.3847
Jersey Boys,August Wilson,Musical,9440,1012390,8,15/08/2010,107.2447
La Cage Aux Folles '10,Longacre,Musical,6969,632042,8,15/08/2010,90.6934
Lend Me A Tenor '10,Music Box,Play,6152,435764,8,15/08/2010,70.8329
Mamma Mia!,Winter Garden,Musical,10368,923650,8,15/08/2010,89.0866
Mary Poppins,New Amsterdam,Musical,13474,1146186,8,15/08/2010,85.0665
Memphis,Shubert,Musical,10296,908819,8,15/08/2010,88.2691
Million Dollar Quartet,Nederlander,Musical,5225,426908,8,15/08/2010,81.7049
Next To Normal,Booth,Musical,4717,278266,8,15/08/2010,58.9922
"Promises, Promises",Broadway,Musical,12340,1093510,8,15/08/2010,88.6151
Race,Ethel Barrymore,Play,3580,230318,8,15/08/2010,64.3346
Rock Of Ages,Brooks Atkinson,Musical,6807,536316,8,15/08/2010,78.7889
South Pacific,Vivian Beaumont,Musical,8061,681968,8,15/08/2010,84.6009
The Addams Family,Lunt-Fontanne,Musical,10108,1155492,8,15/08/2010,114.3146
The Lion King,Minskoff,Musical,13422,1643356,8,15/08/2010,122.4375
The Phantom Of The Opera,Majestic,Musical,11587,937062,8,15/08/2010,80.8718
West Side Story,Palace,Musical,10219,745993,8,15/08/2010,73.0006
Wicked,Gershwin,Musical,14472,1733834,8,15/08/2010,119.8061
A Little Night Music,Walter Kerr,Musical,6602,539005,8,22/08/2010,81.6427
American Idiot,St. James,Musical,8761,707740,8,22/08/2010,80.783
Billy Elliot: The Musical,Imperial,Musical,10878,1039995,8,22/08/2010,95.6054
Chicago,Ambassador,Musical,6853,534347,8,22/08/2010,77.9727
Come Fly Away,Marquis,Musical,9049,635399,8,22/08/2010,70.2176
Fela!,Eugene O'Neill,Musical,6378,482416,8,22/08/2010,75.6375
In The Heights,Richard Rodgers,Musical,8462,634335,8,22/08/2010,74.9628
Jersey Boys,August Wilson,Musical,9643,1020157,8,22/08/2010,105.7925
La Cage Aux Folles '10,Longacre,Musical,6678,602152,8,22/08/2010,90.1695
Mamma Mia!,Winter Garden,Musical,10184,886815,8,22/08/2010,87.0792
Mary Poppins,New Amsterdam,Musical,12781,1052470,8,22/08/2010,82.3465
Memphis,Shubert,Musical,9610,854846,8,22/08/2010,88.9538
Million Dollar Quartet,Nederlander,Musical,5633,450851,8,22/08/2010,80.0375
Next To Normal,Booth,Musical,4903,298132,8,22/08/2010,60.806
"Promises, Promises",Broadway,Musical,10901,966150,8,22/08/2010,88.6295
Race,Ethel Barrymore,Play,4149,274787,8,22/08/2010,66.2297
Rock Of Ages,Brooks Atkinson,Musical,6442,511836,8,22/08/2010,79.453
South Pacific,Vivian Beaumont,Musical,7284,626513,7,22/08/2010,86.0122
The Addams Family,Lunt-Fontanne,Musical,10417,1125749,8,22/08/2010,108.0684
The Lion King,Minskoff,Musical,13425,1632627,8,22/08/2010,121.6109
The Phantom Of The Opera,Majestic,Musical,10778,857575,8,22/08/2010,79.5672
West Side Story,Palace,Musical,9982,726347,8,22/08/2010,72.7657
Wicked,Gershwin,Musical,14472,1688034,8,22/08/2010,116.6414
A Little Night Music,Walter Kerr,Musical,7045,596663,8,29/08/2010,84.6931
American Idiot,St. James,Musical,7725,610478,8,29/08/2010,79.0263
Billy Elliot: The Musical,Imperial,Musical,10577,1006495,8,29/08/2010,95.1588
Chicago,Ambassador,Musical,6323,485398,8,29/08/2010,76.767
Come Fly Away,Marquis,Musical,8873,633486,8,29/08/2010,71.3948
Fela!,Eugene O'Neill,Musical,5936,442031,8,29/08/2010,74.4661
In The Heights,Richard Rodgers,Musical,7585,555905,8,29/08/2010,73.29
Jersey Boys,August Wilson,Musical,9696,1014108,8,29/08/2010,104.5903
La Cage Aux Folles '10,Longacre,Musical,6546,581350,8,29/08/2010,88.81
Mamma Mia!,Winter Garden,Musical,9466,830277,8,29/08/2010,87.7115
Mary Poppins,New Amsterdam,Musical,11218,920251,8,29/08/2010,82.0334
Memphis,Shubert,Musical,9367,841523,8,29/08/2010,89.8391
Million Dollar Quartet,Nederlander,Musical,5391,437005,8,29/08/2010,81.062
Next To Normal,Booth,Musical,4828,285421,8,29/08/2010,59.1179
"Promises, Promises",Broadway,Musical,11158,985433,8,29/08/2010,88.3163
Rock Of Ages,Brooks Atkinson,Musical,6366,475269,8,29/08/2010,74.6574
The Addams Family,Lunt-Fontanne,Musical,8602,764231,8,29/08/2010,88.8434
The Lion King,Minskoff,Musical,12963,1546227,8,29/08/2010,119.28
The Phantom Of The Opera,Majestic,Musical,9924,774626,8,29/08/2010,78.0558
West Side Story,Palace,Musical,9526,689020,8,29/08/2010,72.3305
Wicked,Gershwin,Musical,14472,1664108,8,29/08/2010,114.9881
A Little Night Music,Walter Kerr,Musical,7169,639698,8,05/09/2010,89.2311
American Idiot,St. James,Musical,8374,611946,8,05/09/2010,73.0769
Billy Elliot: The Musical,Imperial,Musical,10841,1042174,8,05/09/2010,96.1326
Chicago,Ambassador,Musical,6776,542621,8,05/09/2010,80.0798
Come Fly Away,Marquis,Musical,9305,703952,8,05/09/2010,75.6531
Fela!,Eugene O'Neill,Musical,6195,481772,8,05/09/2010,77.7679
In The Heights,Richard Rodgers,Musical,8039,577477,8,05/09/2010,71.8344
Jersey Boys,August Wilson,Musical,9505,1017390,8,05/09/2010,107.0373
La Cage Aux Folles '10,Longacre,Musical,6223,553143,8,05/09/2010,88.8869
Mamma Mia!,Winter Garden,Musical,9341,818526,8,05/09/2010,87.6272
Mary Poppins,New Amsterdam,Musical,11042,844188,8,05/09/2010,76.4525
Memphis,Shubert,Musical,9813,900642,8,05/09/2010,91.7805
Million Dollar Quartet,Nederlander,Musical,5594,468077,8,05/09/2010,83.6748
Next To Normal,Booth,Musical,4902,296154,8,05/09/2010,60.4149
"Promises, Promises",Broadway,Musical,10943,1006844,8,05/09/2010,92.008
Rock Of Ages,Brooks Atkinson,Musical,6683,501908,8,05/09/2010,75.1022
The Addams Family,Lunt-Fontanne,Musical,10469,1079425,8,05/09/2010,103.1068
The Lion King,Minskoff,Musical,12582,1467779,8,05/09/2010,116.657
The Phantom Of The Opera,Majestic,Musical,9203,735223,8,05/09/2010,79.8895
West Side Story,Palace,Musical,8320,623485,8,05/09/2010,74.9381
